Open,High,Low,Close,Volume,Dividends,Stock_Splits,Moving_Avg
238.8000030517578,238.8000030517578,238.8000030517578,238.8000030517578,0,0.0,0.0,238.8000030517578
238.8000030517578,238.8000030517578,238.8000030517578,238.8000030517578,0,0.0,0.0,238.8000030517578
238.8686065673828,238.8686065673828,238.8686065673828,238.8686065673828,0,0.0,0.0,238.82287089029947
238.88319396972656,238.88319396972656,238.88319396972656,238.88319396972656,0,0.0,0.0,238.83795166015625
239.0449981689453,239.0449981689453,239.0449981689453,239.0449981689453,0,0.0,0.0,238.87936096191407
239.07000732421875,239.07000732421875,239.07000732421875,239.07000732421875,0,0.0,0.0,238.93336181640626
239.17010498046875,239.17010498046875,239.17010498046875,239.17010498046875,0,0.0,0.0,239.00738220214845
239.27000427246094,239.27000427246094,239.27000427246094,239.27000427246094,0,0.0,0.0,239.08766174316406
239.35879516601562,239.35879516601562,239.35879516601562,239.35879516601562,0,0.0,0.0,239.1827819824219
